DDO Code,DDO Name
058,058-A.O.(EDUCATION DEPTT) SHIMLA
059,059-SR.ANALYTICAL OFFICER(FP)
060,060-A.D.(HEALTH SERVICES) SHIMLA
061,061-A.O.(I.G.M.C.) SHIMLA
062,062-REGISTRAR AYURVEDIC HOSPITAL SHIMLA
063,063-A.D.(FISHERIES) SHIMLA
066,066-ASSTT REGISTRAR HIGH COURT SHIMLA
068,068-A.C. (TOURISM) SHIMLA
069,069-D.D.(PHYSICAL EDU.) SHIMLA
070,070-A.S.O. KINNAUR & SHIMLA
071,071-A.I.G. (POLICE) RLY.& TRAFFIC SHIMLA
072,072-A.R.(COOP.SOC.) DEV. SHIMLA
076,076-CURATOR H.P.STATE MUSEUM SHIMLA
077,077-CHIEF ELECTRICAL INSPECTOR SHIMLA
078,078-CHIEF FIRE OFFICER SHIMLA
079,079-D.D.(URBAN LOCAL BODIES) SHIMLA
080,080-COMMR.-CUM-SECY. LOKAYUKTA SHIMLA
081,081-CONTROLLER(WEIGHTS & MEASURES) SHIMLA
082,082-DIRECTOR (ECO. & STAT.) SHIMLA
083,083-D.D.(INDUSTRIES) SHIMLA
084,084-A.O.(PRINTING & STATIONARY) SHIMLA
085,085-SR.EDITOR.DISTT.GAZETTER SHIMLA
086,086-DEPUTY DIRECTOR HORTICULTURE SHIMLA
088,088-DIRECTOR (HOSPITALITY) SHIMLA
089,089-DIRECTOR (SMALL SAVINGS) SHIMLA
090,090-RESEARCH OFFICER (TRIBAL DEVELOPMENT) SHIMLA
091,091-D.D. (ADULT EDUCATION) SHIMLA
092,092-D.I.G. (A.P.& TRAINING) SHIMLA
093,093-D.D. (HORT.) INFORMATION SHIMLA
094,094-DISTT. ATTORNEY (VIGILANCE) SHIMLA
096,096-FRUIT TECHNOLOGIST
098,098-DY.SECY.(R&R) SHIMLA
100,100-REGISTRAR HP ADMINISTRATIVE TRIBUNAL SHIMLA
102,102-J.D.(RURAL.DEV.DEPTT.) SHIMLA
104,104-D.D.(PROSECUTION) SHIMLA
105,105-D.D.(TREASURY & ACCOUNTS) SHIMLA
106,106-HORTICULTURE ECONOMIST
108,108-DY. LABOUR COMMISSIONER SHIMLA
111,111-STATE COMM(BACKWARD CLS)SHIMLA
113,113-DIRECTOR (AGRI.CENSUS) SHIMLA
114,114-A.D.(AYURVEDA) SHIMLA
115,115-DIRECTOR (HEALTH SERVICES) SHIMLA
116,116-DY.CHIEF ELECTORAL OFFICER SHIMLA
117,117-DY.SECY. (GAD) SHIMLA
118,118-PRINCIPAL (H.&F.W.) PARIMAHAL SHIMLA
119,119-EPIDEMIOLOGIST (AH)
121,121-DY.REGISTRAR COOP.(EAST) SHIMLA
122,122-A.D.(ARCHIVES) SHIMLA
123,123-R.O.(PLANNING) SHIMLA
125,125-DIRECTOR(PANCHYATI RAJ) SHIMLA
130,"130-HONBLE GOVERNOR, H.P."
131,131-HONBLE CHIEF JUSTICE HP HIGH COURT
133,133-A.C. (REVENUE & LAND REFORM) SHIMLA
134,134-A.D.(HEALTH) DENTAL SHIMLA
135,135-DY.DIRECTOR (INDUS.) EXHIBIT.SHIMLA
137,"137-JT.CONT.,FIN.&ACCT.,H.P.SECTT."
138,138-A.D.(EDU.) SCHOLARSHIPS SHIMLA
141,141-A.D.(EDU.) STATE LIBRARY SHIMLA
142,"142-SR.ARCHITECT, H.P.P.W.D.SHIMLA"
144,144-DIRECTOR LANGUAGE & CULTURE SHIMLA
162,162-DISTT.REG.OFFICER(ART&CULTURE) SHIMLA
163,"163-STATE ELECTION COMMISSION,HP"
164,"164-OFF.ON SPL.DUTY,STATE CONSUMER COMM. SHIMLA"
168,168-PR.HP GOVT.DENTAL CO.& HOSPITAL SHIMLA
169,169-DEPUTY SECRETARY (HOMES)
171,171-CH.SCIENTIFIC.OFF.DEPT.S&T SHIMLA
190,190-HUMAN RIGHTS COMMISSION SHIMLA
191,191-UNDER SECY.(FIN.& BUDGET) SHIMLA
192,192-DIRECTOR MEDICAL EDU.& RES SHIMLA
193,193-MEMBER SECY HP STATE LEGAL SERV SHIMLA
196,196-NODAL OFFICER-cum-S.E HYDROLOGY IPH DEPARTMENT SHIMLA
197,197-MEMBER SECY. HPSTATE COMM.WOMEN SHIMLA
198,198-CHIEF ENG.(MECH)PMU.I&PH SHIMLA
199,199-COMMAND TRAINING HOME GUARDS AND CIVILS DEFENCE CTI BEOLIA
200,200-PR SSS PORTMORE SHIMLA
202,202-PR SSS CHOTTA SHIMLA
203,203-PR GSSS BEOLIA
206,206-HM GHS KIAR-KOTI
209,209-PR GSSS KUFRI
212,212-GSSS BHATTA KUFFER
213,213-GSSS Rajhana
214,214-PRINCIPAL GSSS MEHLI
302,302-COMMANDANT HOME GAURD 3RD BN
303,"303-DIG POLICE (SR), KASUMPATI"
306,306-SUBJECT MATTER SPECIALIST APICULTURE SHIMLA
307,"307-FRUIT TECHNOLOGIST,NAVBAHAR SHIMLA"
308,308-ASSTT Cont. Legal Metrology W&M SHIMLA
311,311-PRINCIPAL AGRI EXT TRG MASHOBR
316,"316-ACCOUNT OFFICER, HPERC SHIMLA"
317,317-ASSTT CONT F&A TRANSPORT DEPT SHIMLA
318,318-DIRECTORATE OF AGRICULTURE SHIMLA
319,319-DIRECTORATE OF ANIMAL HUSBANDRY SHIMLA
341,341-SPL.SECRETARY IT&BT SHIMLA
342,342-HONBLE JUSTICE DEEPAK GUPTA
343,343-ADDITIONAL SECY.(NES)
346,346-HONBLE JUSTICE SURJIT SINGH
347,347-PROJECT COORDINATOR (DIR.IND)
359,359-Member Secretary
360,360-SECRETARY (REGISTRAR VIGILANCE
362,362-DIRECTOR JUDICIAL ACADAMY
364,364-HONBLE LOKAYUKTA
365,365-S.O.(RPG)H.P.SECRETARIAT
366,366-S.O. STATE INFORMATION COMMISSION
367,367-HONBLE MR JUSTICE DEV DARSHAN SUD
368,368-HONBLE MR JUSTICE V.K. AHUJA
369,369-HONBLE MR JUSTICE SURINDER SINGH
370,370-SECTION OFFICER (PWD-B) SHIMLA
371,371-HONBLE MR JUSTICE SANJAY KAROL
372,372-HONBLE MR JUSTICE KULDIP SINGH
373,373-HONBLE MR JUSTICE RAJEEV SHARMA
375,375-HONBLE CHIEF MINISTER
376,376-HONBLE PWD MINISTER
377,377-HONBLE EDUCATION MINISTER
378,378-HONBLE FOREST MINISTER
379,379-HONBLE I&PH MINISTER
380,380-HONBLE INDUSTRIES MINISTER
381,381-HONBLE HORTICULTURE MINISTER
382,382-HONBLE F&S MINISTER
383,383-HONBLE HEALTH MINISTER
384,384-HONBLE WELFARE MINISTER
385,385-SO HOME-C-SECRETARIAT
386,386-JOINT DIRECTOR INFORMATION TECH SHIMLA
387,387-CHIEF ENGENEER HP.RIDC SHIMLA
388,388-HONBLE MR JUSTICE RAM BHAWAN MISRA
389,389-EXECUTIVE ENG.CMU(SRP) HPRIDC SHIMLA
390,390-UNDER SECY REVENUE SHIMLA
391,391-HONBLE PANCHATYI RAJ MINISTER
392,392-HONBLE TRANSPORT MINISTER
393,393-CHIEF PARL SECRETARY MPP & POWER
394,394-CHIEF PARL SECRETARY PWD
395,395-CHIEF PARL SECRETARY Agri & A.Hus.
396,396-ASSISTANT CONTROLLER
398,398-HONBLE MR JUSTICE V.K.SHARMA
399,399-DIRECTOR HEALTH SAFETY AND REGULATION SHIMLA
400,"400-ASSTT CONTROLLER (FA) SC,OBC,MA SHIMLA"
401,401-DISTT PROGRAMME OFFICER(HQ) WCD SHIMLA
402,402-HONBLE MR JUSTICE DHARAM CHAND
403,403-HONBLE LOKAYUKTA
405,405-JAI RAM THAKUR HONBLE CHIEF MINISTER
406,406-MAHENDER SINGH THAKUR HONBLE CABINET MINISTER
407,407-KISHAN KAPOOR HONBLE CABINET MINISTER
408,408-SURESH BHARDWAJ HONBLE CABINET MINISTER
409,409-ANIL SHARMA HONBLE CABINET MINISTER
410,410-SARVEEN CHAUDHARY HONBLE CABINET MINISTER
411,411-RAM LAL MARKANDA HONBLE CABINET MINISTER
412,412-VIPIN PARMAR HONBLE CABINET MINISTER
413,413-VIRENDER KANWAR HONBLE CABINET MINISTER
414,414-VIKRAM SINGH HONBLE CABINET MINISTER
415,415-GOVIND SINGH THAKUR HONBLE CABINET MINISTER
416,416-DR. RAJIV SAIZAL HONBLE CABINET MINISTER
417,417-TRILOK JAMWAL POLITICAL ADVISOR TO THE HONBLE CHIEF MINISTER
418,418-ANIL KUMAR
419,419-JAGJIVAN PAUL
420,420-RAKESH KALIA
421,421-NAND LAL
422,422-ROHIT THAKUR
423,423-SOHAN LAL
424,424-INDER DUTT LAKHANPAL
425,425-MANSA RAM
426,426-HONBLE MR JUSTICE MANSOOR AHMAD MIR
427,427-HONBLE MR JUSTICE TARLOK SINGH CHAUHAN
428,428-ADDL SECRETARY (Personal) OSD cum Registrar
429,429-Member Secretary State Commission for Protection of Child Right
430,430-HONBLE MR JUSTICE SURESHWAR THAKUR
431,431-HONBLE MR JUSTICE PIAR SINGH RANA
432,432-Political Adviser to Chief Minister
433,433-KARAN SINGH HONBLE AYURVEDA AND CO-MINISTER
434,434-HONBLE JUSTICE VIVEK SINGH THAKUR
435,435-HONBLE JUSTICE AJAY MOHAN GOEL
436,436-HONBLE JUSTICE SANDEEP SHARMA
437,437-HONBLE JUSTICE CHANDER BHUSAN
500,500-DISTRICT TREASURY OFFICER
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
600,"600-E.E. PWD DIVISION-I, MANDI"
601,"601-E.E. PWD DIVISION-II, MANDI"
602,602-EE HPPWD DIV KARSOG
603,603-EE HPPWD DIV SUNDERNAGAR
604,604-E.E. PWD DIVISION SARKAGHAT
606,606-EE HPPWD DIV THEOG
607,607-EE HPPWD DIV CHOPAL
608,608-EE HPPWD DIV ROHRU
609,609-EE HPPWD DIV JUBBAL
611,611-E.E. PWD DIVISION P.NAGAR ARKI
612,"612-E.E. PWD ELECT.DIV-I,SHIMLA"
613,613-EE HPPWD DIV SOLAN
614,614-E.E. PWD DIV KASAULI
616,"616-E.E. PWD DIVISION-I,SHIMLA"
617,"617-E.E. PWD DIVISION-II,SHIMLA"
618,618-E.E.PWD.SHIMLA.DIV.III
619,"619-E.E. PWD ELECT.DIV-II,SHIMLA"
620,620-EE HPPWD DIV DHARAMSHALA
621,621-EE HPPWD DIV PALAMPUR
622,622-EE HPPWD DIV BAIJNATH
623,623-EE HPPWD DIV KANGRA
625,625-EE HPPWD ELECTRICAL DIVISION PALAMPUR
626,626-E.E. HPPWD.DIVISION BANJAR
627,627-EE HPPWD DIV 2 KULLU
630,630-EE HPPWD DIV CHAMBA
631,631-E.E.H.P.P.W.D.SALOONI
632,632-EE HPPWD DIV DALHAUSIE
633,633-E.E. PWD DIVISION KILLAR
634,"634-E.E. PWD DIVISION,HAMIRPUR"
635,635-EE HPPWD DIV UNA
636,636-EE HPPWD DIV BHARWAIN
637,637-EE HPPWD DIV BARSAR
638,638-EE HPPWD ELWCT DIV UNA
639,639-EE HPPWD DIV NURPUR
640,640-EE HPPWD DIV FATEHPUR
641,"641-E.E. PWD DIVISION,DEHRAGOPIPUR"
642,642-EE HPPWD DIV JAWALI
643,643-EE HPPWD DIV I BILASPUR
644,644-EE HPPWD DIV II BILASPUR
645,645-EE HPPWD DIV GHUMARWIN
646,646-E.E HPPWD ELECTRICAL DIVISION MANDI
647,647-EE HPPWD DIV RAMPUR
648,648-EE HPPWD DIV kumarsain
649,649-EE HPPWD DIV OUTER SERAJ NIRMAND
650,650-E.E. HPPWD B&R DIV KALPA
651,651-E.E HPPWD DIV KARCHHAM
655,655-EE HPPWD DIV NAHAN
656,656-EE HPPWD DIV PAONTA
657,657-E.E.P.W.D.RAJGARH
658,658-E.E.P.W.D.SANGRAH
659,659-E.E.P.W.D.SHILLAI
660,660-E.E PWD MECH DIVISION SHIMLA
662,662-E.E PWD MECH DIVISION SHAMSHI (KULLU)
674,674-E.E.H.P.P.W.D.BHARMOUR
675,675-E.E. HPPWD DIVISION DODRA KWAR
676,676-EE B&R HPPWD DIV NALAGARH
680,680-E.E. PWD DIVISION DHARAMPUR
681,681-E.E. PWD DIVISION BANGANA
682,682-E.E. PWD DIVISION TAUNI DEVI
684,684-EE CIVIL DIV.(B&R) DIV. JOGINDERNAGAR
685,685-EE HPPWD DIV GOHAR
686,686-E.E. HPPWD JAISINGHPUR
695,695-EE HPPWD DIV MEDICAL COLLEGE TANDA
700,700-IPH DIVISION SUNDERNAGAR
701,701-IPH DIVISION SARKAGHAT
705,705-IPH DIVISION CHAMBA
715,715-IPH DIVISION NO-I SHIMLA
723,723-E.E IPH DIV NO I SOLAN
726,726-EE IPH DIVISION DHARAMSHALA
727,727-IPH DIVISION PALAMPUR
728,728-IPH DIVISION DEHRA GOPIPUR
733,733-E.E IPH DIVISION NO-II UNA
754,"754-EE IPH Div Shahpur, Kangra"
767,767-EE IPH DIVISION NOHRADHAR
773,773-EE IPH DIVISION NAGROTA BAGWAN
774,774-E.E. I&PH DIVISION FATEHPUR
805,805-FOREST DIVISION DEHRA
812,812-D.F.O FOREST DIVISION LAHAUL (KEYLONG)
816,816-FOREST DIVISION SUKET(SUNDERNAGAR)
828,828-FOREST DIVISION SHIMLA
833,833-FOREST DIVISION KOTGARH(S.F)
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
999,999-NPS
