DDO Code,DDO Name
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE CHAMBA
511,511-EO SEC CHAMBA
512,512-DY. DIR.ELE EDUCATION CHAMBA
513,513-DY. DIR.SAINIK WELFARE CHAMBA
514,514-DISTT. PUBLIC RELATION OFFICER CHAMBA
515,515-ASSTT REG.COOP.SOCI. CHAMBA
516,516-DY DIR ANIMAL HUSBANDARY CHAMBA
517,517-DISTT EMPLOYMENT OFFICER CHAMBA
518,518-TEHSILDAR ELECTION CHAMBA
519,519-DWO CHAMBA
520,520-DISTT.LANGUAGE OFFICER CHAMBA
521,521-DISTT. STATISTICAL OFFICER CHAMBA
522,522-DISTT. AYURVEDIC OFFICER CHAMBA
523,523-DISTT. ATTRONEY OFFICER CHAMBA
525,525-DY. DIR. AGRICULTURE CHAMBA
526,526-DISTT. PROGRAMME OFFICER CHAMBA
527,527-MANAGER DIC CHAMBA
528,528-COMMANDENT HOME GUARD CHAMBA
529,529-CONTROLLER (FCS&CA) CHAMBA
530,530-DISTT. PLANNING OFFICER CHAMBA
531,531-DISTT. YOUTH & SPORTS OFFICER CHAMBA
532,532-D.T.D.O. CHAMBA
533,533-DIST.DEV. & PANCHAYAT OFFICER CHAMBA
534,534-MINING OFFICER CHAMBA
536,536-DISTT LIBRARIAN
537,537-TEHSILDAR CHAMBA
538,538-LABOUR OFFICER CHAMBA
539,539-SUB DIV SOIL CONS OFFICER CHAMBA
540,540-PROJECT OFFICER DRDA CHAMBA
542,542-SECRETARY DISTRICT LEGAL AUTHORITY CHAMBA
624,624-A.E. Mech. Sub.Div. Chamba
625,625-A.E ELE. SUB.DIV. CHAMBA
630,630-E.E.DIV.HPWD CHAMBA
631,631-E.E.H.P.P.W.D.SALOONI
632,632-EE HPPWD DIVISION DALHOUSIE
633,633-E E PWD DIVISION KILLAR PANGI
665,665-E.E. NH HPPWD CHAMBA
674,674-E.E.H.P.P.W.D.BHARMOUR
689,689-E.E.HPPWD DIVISION TISSA
696,"696-ASSISTANT ENGINEER, NH SUB DIVISION HP PWD"
705,705-E.E. I.P.H.CHAMBA
707,707-E.E.I.P.H.SALOONI
802,802-DFO DALHOUSIE
803,803-DFO CHAMBA
871,871-T.A.TO CONSV.FOREST CHAMBA
897,897-DFO WILD LIFE DIV CHAMBA
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
953,953-DIRECTOR (FISHRIES)
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
961,961-LAND ACQUISATION OFFICER
963,963-DY DIR SWAN RIVER PROJ IWM UNA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
986,986-DISTRICT PROJECT OFFICER
