DDO Code,DDO Name
800,800-FOREST DIVISION S/F KUNIHAR
817,817-FOREST DIVISION KARSOG
820,"820-D.F.O. FOREST DIVISION,KUNIHAR"
821,821-D.F.O.FOREST DIVISION NALAGARH
823,823-FOREST DIVISION RAJGARH
824,824-FOREST DIVISION RENUKA
827,"827-DFO FOREST DIVISION, SOLAN"
828,828-FOREST DIVISION SHIMLA
880,880-CPD MHP SOLAN
882,882-A.P.O.IWSDP.[HILLS] NALAGARH.
900,900-D.F.O. [FLY.SQD.DIV.] SHIMLA.
928,928-DWDO SOLAN
950,950-CHIEF ELECTRICAL INSPECTOR
951,951-CONTROLLER ( W & M)
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
967,967-DFO HQ CFWP SOUTH SOLAN
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
974,"974-EXECUTIVE DIRECTOR,CPD, IDP SOLAN"
978,978-DISTRICT PROJECT OFFICER SOLAN
987,"987-CONSERVATOR OF FOREST, FOREST CIRCLE , SOLAN"
