DDO Code,DDO Name
510,510-SUPERINTENDENT OF POLICE MANDI
511,511-DISTRICT EDUCATION OFFICER MANDI
512,512-DY. DIR.ELE EDUCATION MANDI
513,"513-DY. DIRECTOR, SAINIK WELFARE MANDI"
514,514-DISTT. PUBLIC RELATION OFFICER MANDI
515,515-ASSTT.REGISTRAR COOP. SOC. MANDI
516,516-DISTT.ANIMAL HUSB. OFFR. MANDI
517,517-DISTT EMPLOYMENT OFFICER MANDI
518,518-TEHSILDAR ELECTION MANDI
519,519-DISTRICT WELFARE OFFICER MANDI
520,520-DISTRICT LANGUAGE OFFICER MANDI
521,521-DISTRICT STATISTICAL OFFICER MANDI
522,522-DISTRICT AYURVEDIC OFFICER MANDI
523,523-DISTRICT ATTORNEY MANDI
525,525-DEPUTY DIRECTOR AGRICULTURE MANDI
526,"526-PROGRAMME OFFICER,ICDS, MANDI"
527,527-GENERAL MANAGER D.I.C. MANDI
528,528-COMMANDANT HOME GUARD MANDI
529,529-DISTT.FOOD & SUPPLY CONTROLLER MANDI
530,530-DISTRICT PLANNING OFFICER MANDI
531,531-DISTT.YOUTH & SPORTS OFFICER MANDI
532,532-DIV. TOURISM DEV. OFFICER MANDI
533,533-DIST.DEV. & PANCHAYAT OFFICER MANDI
534,534-MINING OFFICER MANDI
535,535-PR. CONSUMER DISPUTE FORUM MANDI
536,536-DISTT LIBRARIAN MANDI
537,537-TEHSILDAR MANDI
538,538-LABOUR OFFICER MANDI
540,540-PROJECT OFFICER D.R.D.A.MANDI
542,542-SECRETARY DISTRICT LEGAL AUTHORITY MANDI
600,"600-E.E. PWD DIVISION-I, MANDI"
601,"601-E.E. PWD DIVISION-II, MANDI"
602,602-E.E. PWD DIVISION KARSOG
603,"603-E.E. PWD DIVISION, SUNDERNAGAR"
604,604-E.E. PWD DIV SARKAGHAT
628,"628-E.E. PWD N.H.DIVISION,PANDOH"
646,"646-E.E. PWD ELECT.DIV.,MANDI"
661,661-E.E. HPPWD MECH DIVISION BILASPUR
662,662-E.E. PWD MECH.DIVISION KULLU
677,"677-CHIEF ENGR. (CZ),HP-PWD,MANDI"
680,680-E.E. BANDR DIV DHARAMPUR
684,684-E.E. HPPWD CIVIL (B&R) DIVISION JOGINDERNAGAR
685,685-E E GOHAR DIVISION
700,700-IPH DIVISION SUNDERNAGAR
701,701-IPH DIVISION SARKAGHAT
702,702-IPH DIVISION BAGGI
703,703-IPH DIVISION MANDI
704,704-IPH DIVISION PADDER
715,715-IPH DIVISION NO-I SHIMLA
770,770-E E HYDROLOGY CONSTRUCTION AND MAINTENANCE SHIMLA
800,800-FOREST DIVISION PANGI(KILLAR)
814,814-FOREST DIVISION MANDI
815,815-FOREST DIVISION NACHAN(GOHAR)
817,817-FOREST DIVISION KARSOG
818,818-FOREST DIVISION J.NAGAR(W&P)
824,824-FOREST DIVISION RENUKA
853,853-DFO(HQ) (W.P&S) MANDI
860,860-T.A.TO CONSV.FOREST MANDI
864,864-DFO WILD LIFE KULLU
934,934-DIV. W.S.D. OFFICER MANDI
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA 
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
982,982-DISTRICT PROJECT OFFICER
