DDO Code,DDO Name
081,081-Chairman HP Wakf Tribunal
082,082-DY.DIRECTOR. AYURVEDA KANGRA ZONE DHARAMSHALA
200,200-PR SSS (GIRLS) DHARAMSALA
201,201-PR GSSS (BOYS) DHARAMSALA
203,203-PR GOVT COLLEGE OF EDU DHARAMSALA
204,204-PR GSSS CHARI
205,205-GSSS GHANIARA
206,206-GSSS TANGNARWANA
207,207-HM GHS (KB)DHARAMSALA
208,208-GSSS DARI
209,209-PR DIET DHARAMSALA
210,210-OC 5TH HP(I)COY.NCC D.SALA
211,211-BEEO DHARAMSALA
212,212-GSSS FORSYTHGANJ
213,213-PR GOVT COLLEGE D.SALA
215,215-GSSS KARERI
216,216-PR GSSS KALYARA
217,217-GSSS KHUNYARA
218,218-GSSS PASSU
219,219-GSSS MADAL
220,220-GHS BARWALA
221,221-GSSS KANED
222,222-GSSS SAKOH
223,223-GSSS KANOL
224,224-GSSS JADRANGAL
226,226-PRINCIPAL GSSS SARAH
227,227-GHS BHITLU
228,228-GHS SIDHBARI
229,229-GHS TOTARANI
230,230-GSSS KASBA NARWANA
231,231-PRINCIPAL GSSS TANGROTI
232,232-GHS SUKKAR
233,233-GSSS RAKKAR DHARAMSHALA
500,500-DISTRICT TREASURY OFFICER DHARAMSALA
501,501-DEPUTY COMMISSIONER DHARAMSALA
502,502-ADDL DEPUTY COMMISSIONER DHARAMSALA
503,503-ADDL DEPUTY MAGISTRATE DHARAMSALA
504,504-AC TO DC DHARAMSALA
505,505-CHIEF MEDICAL OFFICER DHARAMSALA
506,506-DISTRICT REVENUE OFFICER DHARAMSALA
507,507-DISTRICT AND SESSION JUDGE DHARAMSALA
508,508-CIVIL JUDGE (SR DIVISION) DHARAMSALA
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE DHARAMSALA
511,511-DISTRICT EDUCATION OFFICER DHARAMSALA
512,512-DY. DIR.ELE EDUCATION DHARAMSALA
513,"513-DY. DIRECTOR, SAINIK WELFARE DHARAMSALA"
514,514-DISTT. PUBLIC RELATION OFFICER DHARAMSALA
515,515-ASSTT.REGISTRAR COOP. SOC. DHARAMSALA
516,516-DISTT.ANIMAL HUSB.OFFICER DHARAMSALA
517,517-DISTT EMPLOYMENT OFFICER DHARAMSALA
518,518-TEHSILDAR ELECTION DHARAMSALA
519,519-DISTRICT WELFARE OFFICER DHARAMSALA
520,520-DISTRICT LANGUAGE OFFICER DHARAMSALA
521,521-DISTRICT STATISTICAL OFFICER DHARAMSALA
522,522-DISTRICT AYURVEDIC OFFICER DHARAMSALA
523,523-DISTRICT ATTORNEY DHARAMSALA
525,525-DEPUTY DIRECTOR AGRICULTURE DHARAMSALA
527,527-GENERAL MANAGER D.I.C. DHARAMSALA
528,528-COMMANDANT HOME GUARD DHARAMSALA
529,529-DISTT.FOOD & SUPPLY CONTROLLER DHARAMSALA
530,530-DISTT.PLANNING OFFICER DHARAMSALA
531,531-DISTT.YOUTH & SPORTS OFFICER DHARAMSALA
532,532-DIV.TOURISM DEV.OFFICER(DTDO) DHARAMSALA
533,533-DIST.DEV. & PANCHAYAT OFFICER DHARAMSALA
534,534-MINING OFFICER KANGRA
535,535-PRESIDENT DIST. CONSUMER FORUM DHARAMSALA
536,536-DIST. LIBRARIAN OFFICER DHARAMSALA
537,537-TEHSILDAR DHARAMSALA
538,538-LABOUR OFFICER DHARAMSALA
540,540-PROJECT OFFICER (D.R.D.A.) DHARAMSALA
542,542-SECRETARY DISTRICT LEGAL AUTHORITY DHARAMSHALA
605,"605-E.E. PWD N.H.DV.,JOGINDERNAGAR"
620,"620-E.E. PWD DIVISION,DHARAMSHALA"
621,621-EE PWD DIVISION PALAMPUR
624,"624-E.E. PWD MECH.DIV.,DHARAMSALA"
625,625-E.E PWD ELECTRICAL DIV DHARMSHALA
690,690-ASSISTANT ENGINEER CMU STATE ROAD PROJECT
693,693-SE PWD ELE CIR DHARAMSALA
694,694-Supdtt Engineer Mechanical Circal HPPWD
695,695-Xen Medical College Division HPPWD Tanda
696,696-EXECUTIVE ENGINEER (DESIGN)HPPWD NH SHAHPUR
726,726-IPH DIVISION DHARAMSALA
729,729-IPH DIVISION NO-I THURAL
749,749-IPH CIRCLE DHARAMSALA
750,750-IPH CIRCLE SHAHNAHAR (NURPUR)
754,"754-E.E IPH DIV. SHAHPUR,KANGRA"
773,773-Executive Engineer I&PH Division Nagrta Bagwan
774,774-EE I&PH. DIVISION FATEHPUR
800,800-FOREST DIVISION PANGI(KILLAR)
804,804-FOREST DIVISION DHARAMSALA
805,805-FOREST DIVISION DEHRA (S.F)
806,806-FOREST DIVISION NURPUR
864,864-D.F.O. WILD LIFE KULLU
866,866-T.A.TO CONSV.FOREST DHARAMSALA
867,867-DFO(HQ)CONV OF FORESTS WILD LIFE
876,876-COLLECTOR FOREST PALAMPUR
936,936-DWDO DHARAMSALA
942,942-RPD DHARAMSALA
950,950-CHIEF ELECTRICAL INSPECTOR
952,"952-CONTROLLER, PRINTING & STATIONARY"
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
965,965-DFO HQ CFWP NORTH PALAMPUR
969,969-HP FOREST ECOSYSTEM CLIMATE PROOFING PROJECT
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
975,"975-D.F.O (HQ) RPD, IDP DHARAMSHALA"
985,985-DISTRICT PROJECT OFFICER
