DDO Code,DDO Name
529,529-DISTT.FOOD & SUPPLY CONTROLLER
530,530-DISTT. PLANNING OFFICER NAHAN
531,531-DISTT. YOUTH & SPORT OFF. NAHAN
533,533-DIST.DEV. & PANCHAYAT OFFICER NAHAN
534,534-MINING OFFICER NAHAN
537,537-TEHSILDAR NAHAN
538,538-LABOUR OFFICER NAHAN
540,540-D.R.D.A. NAHAN
542,542-SECRETARY DISTRICT LEGAL AUTHORITY
612,612-E.E.ELECT.DIV.NO.1 SHIMLA-9
615,"615-E.E. PWD N.H.DIVISION,SOLAN"
618,618-E.E.PWD.SHIMLA.DIV.III
651,651-EE KARCHAM DIV.HPPWD BHABA NAG
655,655-E.E.P.W.D. NAHAN
656,656-E.E.P.W.D.PAONTA
657,657-E.E.P.W.D.RAJGARH
658,658-E.E.P.W.D.SANGRAH
659,659-E.E.P.W.D.SHILLAI
660,"660-E.E. PWD MECH.DIVISION,SHIMLA"
671,671-E.E.NAHAN FOUNDRY
699,699-EXECUTIVE ENGINEER N.H.DIVISION HPPWD NAHAN
720,720-E.E.I.P.H.PAONTA
722,722-E.E. I.P.H. NAHAN
820,820-D.F.O  KUNINAR
823,823-D.F.O.RAJGARH
824,824-D.F.O.RENUKAJI
825,825-DFO NAHAN
837,837-DFO WILD LIFE SHIMLA
870,870-T.A. TO CONV. FOREST NAHAN
875,875-A.C.F. NAHAN (COLLECTOR) NAHAN
931,931-D.W.D.O. NAHAN
950,950-CHIEF ELECTRICAL INSPECTOR
951,951-CONTROLLER ( W & M)
952,952-CONTROLLER PRINTING AND STATIONARY
953,953-DIRECTOR (FISHRIES)
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
977,977-DISTRICT PROJECT OFFICER SIRMOUR
