DDO Code,DDO Name
123,123-ASSISTANT ENGINEER ELECTRICAL SUB-DIVIVSION
124,124-COURTS OF MOBILE TRAFFIC MAGISTRATES SHIMLA AND KINNAUR AT SHIMLA
125,"125-SPECIAL JUDGE (PC,SC & ST ACT) CIVIL AND SESSION DIV SHIMLA"
200,200-HM GHS KRISHAN NAGAR SHIMLA
202,202-PR SSS LAKAR BAZAR SHIMLA
204,204-GSSS KHALAG
205,205-GSSS HALOG
206,206-GSSS GHANA HATTI
207,207-GSSS PHAGLI
208,208-GSSS Baldein
209,209-GSSS SHOGHI
210,210-GSSS Mashobra
211,211-GSSS TOTOO
212,212-GSSS BOILEAUGANJ
213,213-GSSS SANJAULI
214,214-PR GOVT SSS TUTIKANDI
216,216-GSSS BOYS LALPANI
217,217-PRINCIPAL DISTT.EDU & TRAN.CEN
218,218-PO ADULT EDU SHIMLA
219,219-PR GSSS KOHBAG
220,220-BEEO SHIMLA-4
221,221-PR GOVT GIRLS COLLEGE SHIMLA
222,222-PR GOVT BOYS COLLEGE SHIMLA
223,223-PR NEHRU SANSKRIT COLLEGE SHIMLA
224,224-PR GOVT COLLEGE CHAURA MAIDAN SHIMLA
225,225-BEEO KASUMPATI - I
226,226-BEEO KASUMPTI-II
227,227-HM GHS KAITHU
228,228-PRINCIPAL GOVT SSS GUMMA
229,229-HM GHS BHARARI SHIMLA
230,230-GSSS SUMMER HILL SHIMLA
231,231-GSSS BYCHARI
232,232-GSSS SHAKRAH
233,233-GSSS Kiar Koti
234,234-A.O. 7TH NCC SHIMLA
235,235-A.O. NCC HQRS SHIMLA
236,236-HM GHS ANANDALE
237,237-GSSS KOTGEHA
238,238-HM GHS NEHRA
239,239-PRINCIPAL GSSS Khalini
241,241-GSSS RAMPUR KEONTHAL
242,242-GSSS Dhalli
243,243-GSSS Mundaghat 
244,244-HM GHS CHAURA MAIDAN
245,245-GHS JAKHOO
246,246-GSSS PAHAL
247,247-GHS BHOUNT DISTT SHIMLA
248,248-PR GSSS Khatnol 
249,249-GSSS Shamlaghat
250,250-GHS Jabri SHIMLA
251,251-GHS BAGTHAL
252,252-PRINCIPAL GSSS MOOLKOTI
253,253-PRINCIPAL GSSS BHARARIA
254,254-GSSS NEEN
255,255-GSSS DURGAPUR
256,256-HM GHS GADKAHAN
257,257-PR GSSS OKHROO
258,258-HM GHS Chanog
259,259-HM GHS PAT GAIHAR
260,260-PRINCIPAL GSSS KAINA
261,261-GSSS KOTI
262,262-GOVT. DEGREE COLLEGE CHAIL KOTI
263,263-PRINCIPAL JAWAHAR LAL NEHRU GOVT. DEGREE COLLEGE OF FINE ARTS
264,264-PRINCIPAL GOVT. INDUSTRIAL TRAINING INSTITUTE(W)
265,265-PRINCIPAL GOVT. DEGREE COLLEGE DHAMI
266,266-PRINCIPAL ITI MASHOBRA
267,267-PRINCIPAL SOA ITI SUNNI AT SHIMLA
268,268-PR GOVT DEGREE COLLEGE PAWABO
500,500-DISTRICT TREASURY OFFICER SHIMLA
501,501-DEPUTY COMMISSIONER SHIMLA
502,502-ADDL.DEPUTY COMMISSIONER
503,503-ADDL.DEPUTY MAGISTRATE
504,504-AC TO DC SHIMLA
505,505-CHIEF MEDICAL OFFICER SHIMLA
506,506-DISTRICT REVENUE OFFICER SHIMLA
507,507-DISTRICT AND SESSION JUDGE SHIMLA
508,508-CIVIL JUDGE (SR DIVISION) SHIMLA
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE SHIMLA
511,511-DY.DIR.(SEC.) EDUCATION SHIMLA
512,512-DY. DIR.ELE EDUCATION SHIMLA
513,"513-DY. DIRECTOR, SAINIK WELFARE SHIMLA"
514,514-DISTT. PUBLIC RELATION OFFICER SHIMLA
515,515-ASSTT.REGISTRAR COOP. SOC. SHIMLA
516,516-DISTT.ANIMAL HUSB. OFFR. SHIMLA
517,517-DISTT EMPLOYMENT OFFICER SHIMLA
518,518-TEHSILDAR ELECTION SHIMLA
519,519-DISTRICT WELFARE OFFICER SHIMLA
520,520-DISTRICT LANGUAGE OFFICER SHIMLA
521,521-DISTRICT STATISTICAL OFFICER SHIMLA
522,522-DISTRICT AYURVEDIC OFFICER SHIMLA
523,523-DISTRICT ATTORNEY SHIMLA
525,525-DEPUTY DIRECTOR AGRICULTURE SHIMLA
526,526-PROGRAMME OFFICER SHIMLA
527,527-GENERAL MANAGER D.I.C. SHIMLA
529,529-DISTT.FOOD & SUPPLY CONTROLLER SHIMLA
530,530-RESEARCH OFFICER PLANNING SHIMLA
531,531-DISTT.YOUTH & SPORTS OFFICER SHIMLA
532,532-DIVISIONAL TOURISM OFFICER SHIMLA
533,533-DIST.DEV. & PANCHAYAT OFFICER SHIMLA
534,534-MINIING OFFICER SHIMLA
538,538-LABOUR OFFICER SHIMLA
539,539-A.S.C.O.SHIMLA
540,540-P.O. DISTT.RURAL DEV.AGENCY
542,542-SECRETARY DISTRICT LEGAL AUTHORITY SHIMLA
600,"600-E.E. PWD DIVISION-I, MANDI"
601,"601-E.E. PWD DIVISION-II, MANDI"
606,606-E.E. HPPWD DIVISION THEOG
607,"607-E.E. PWD DIVISION,CHOPAL"
608,608-E.E. HPPWD DIVISION ROHRU
609,"609-E.E. PWD DIVISION,JUBBAL"
612,"612-E.E. PWD ELECT.DIV-I,SHIMLA"
615,"615-E.E. PWD N.H.DIVISION,SOLAN"
616,"616-E.E. PWD DIVISION-I,SHIMLA"
617,"617-E.E. PWD DIVISION-II,SHIMLA"
618,"618-E.E. PWD DIVISION-III,SHIMLA"
619,"619-E.E. PWD ELECT.DIV-II,SHIMLA"
647,647-E.E. HPPWD DIVISION RAMPUR
648,648-E.E. HPPWD DIVISION KUMARSAIN
649,"649-E.E. PWD DIVISION,OUTER SERAJ"
660,"660-E.E. PWD MECH.DIVISION,SHIMLA"
675,675-E.E. PWD DIVISION Dodra Kewar
700,700-IPH DIV SUNDERNAGAR
702,702-IPH DIV BAGGI
703,703-IPH DIV MANDI
705,705-E.E. IPH CHAMBA
707,707-E.E. IPH SALOONI
710,710-IPH DIVISION RAMPUR
713,713-E.E. IPH KULLU- I
715,715-IPH DIVISION NO-I SHIMLA
716,716-IPH DIVISION NO-II SHIMLA
717,717-IPH DIVISION NERWA
718,718-E.E. IPH DIV JUBBAL
719,719-E.E. IPH DIV ROHRU
723,723-IPH DIVISION NO-I SOLAN
724,724-E.E. IPH DIV SOLAN
725,725-IPH DIVISION ARKI
726,726-E.E. IPH DIV DHARAMSHALA
727,727-E.E. IPH DIV PALAMPUR
728,728-E.E. IPH DIV DEHRA GOPIPUR
730,730-E.E. IPH DIV INDORA
732,732-E.E. IPH DIV NO-I UNA
737,737-E.E. IPH DIV GHUMARWIN
740,740-IPH DIVISION SUNNI
754,754-E.E. IPH DIV SHAHPUR
760,760-E.E.WATER SUPPLY & SEW.DIV SML
762,762-E.E.SEW.TRMT.PLANT CONS.D/SML
770,770-HYDROLOGY CONST MAINT DIV
773,773-E.E. IPH DIV NAGROTA BAGWAN
774,774-E.E. IPH DIV FATEHPUR
775,775-E.E. IPH DIV MATIYANA
820,820-FOREST DIVISION KUNIHAR (S.F)
823,823-FOREST DIVISION RAJGARH
825,825-FOREST DIVISION NAHAN
828,828-FOREST DIVISION SHIMLA
831,831-FOREST DIVISION CHOPAL
832,832-FOREST DIVISION ROHRU
837,837-DFO WILD LIFE SHIMLA
841,841-FOREST DIVISION TRG.SCH.CHAIL
842,842-FOREST DIV. PUBLICITY SHIMLA
843,843-FOREST DIV. EXTENTION HAMIRPUR
850,850-T.A.TO P&F PLANTATION CIRCLE
851,851-T.A.TO CONSERVATOR SHIMLA CIRCLE
852,852-BUDGET & A.O. PRINCIPAL CCF SHIMLA
853,853-CH.CONSER.FOREST PL&AD MANDI.
858,858-T.A.TO C.F. W.L.CIRCLE SML
880,880-NA
896,"896-DFO(Hq.) o/o CCF, WL , SHIMLA"
900,"900-O.S.D.FLYING SQD UNIT,TUTU,SML"
913,"913-A.C.F (CCF Project),Shimla."
923,"923-DFO(Hq) o/o CF,WL(S). SHIMLA"
925,925-Exec. Engineer(F). SHIMLA-2
929,929-Tech. Asstt. to C.F (W.P.& S)
930,930-DCF SOIL SHIMLA
942,942-D.F.O. Publicity Div. Shimla
943,943-DFO SHIMLA URBAN
946,946-DFO ZOO AND RESCUE SHIMLA
950,950-CHIEF ELECTRICAL INSPECTOR
951,951-CONTROLLER ( W & M)
952,"952-CONTROLLER, PRINTING & STATIONARY"
955,955-L.A.C.HPSEB SHIMLA
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA 
968,968-DIVISIONAL FOREST OFFICER (URBAN)
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
980,980-DISTRICT PROJECT OFFICER SHIMLA
